State_Name,Crop_Year,Season,Crop,Area,Production,crop_productivity
Madhya Pradesh,2008,Kharif     ,Arhar/Tur,306161,243398,0.795000016
Madhya Pradesh,2008,Kharif     ,Bajra,187954,260504,1.385998702
Madhya Pradesh,2008,Kharif     ,Groundnut,202277,235046,1.162000623
Madhya Pradesh,2008,Kharif     ,Maize,826722,1131782,1.368999494
Madhya Pradesh,2008,Kharif     ,Ragi,444,138,0.310810811
Madhya Pradesh,2008,Kharif     ,Rice,1706557,1571103,0.920627322
Madhya Pradesh,2008,Kharif     ,Soyabean,5281337,5915097,1.119999917
Madhya Pradesh,2008,Kharif     ,Sunflower,395,174,0.440506329
Madhya Pradesh,2008,Rabi       ,Masoor,529690,263930,0.498272575
Madhya Pradesh,2008,Rabi       ,Wheat,3997666,7272210,1.819113953
Madhya Pradesh,2009,Kharif     ,Moong(Green Gram),73809,23862,0.323293907
Madhya Pradesh,2009,Rabi       ,Moong(Green Gram),2534,652,0.25730071
Madhya Pradesh,2010,Kharif     ,Arhar/Tur,638175,201663,0.31599953
Madhya Pradesh,2010,Kharif     ,Bajra,200498,384154,1.915999162
Madhya Pradesh,2010,Kharif     ,Groundnut,201177,300558,1.493997823
Madhya Pradesh,2010,Kharif     ,Maize,837865,1332205,1.589999582
Madhya Pradesh,2010,Kharif     ,Moong(Green Gram),83782,29404,0.35095844
Madhya Pradesh,2010,Kharif     ,Ragi,283,87,0.307420495
Madhya Pradesh,2010,Kharif     ,Rice,1573535,1766596,1.122692536
Madhya Pradesh,2010,Kharif     ,Soyabean,5538358,6271666,1.132405309
Madhya Pradesh,2010,Kharif     ,Sunflower,112,49,0.4375
Madhya Pradesh,2010,Rabi       ,Masoor,697685,201457,0.288750654
Madhya Pradesh,2010,Rabi       ,Moong(Green Gram),2941,662,0.225093506
Madhya Pradesh,2010,Rabi       ,Wheat,4633125,9219781,1.989970268
Maharashtra,2000,Kharif     ,Arhar/Tur,1096100,660300,0.602408539
Maharashtra,2000,Kharif     ,Bajra,1800000,1087200,0.604
Maharashtra,2000,Kharif     ,Groundnut,403700,360510,0.893014615
Maharashtra,2000,Kharif     ,Maize,258500,216000,0.835589942
Maharashtra,2000,Kharif     ,Moong(Green Gram),714300,243900,0.341453171
Maharashtra,2000,Kharif     ,Ragi,154900,128600,0.830213041
Maharashtra,2000,Kharif     ,Rice,1486400,1879200,1.264262648
Maharashtra,2000,Kharif     ,Soyabean,1141500,1266200,1.109242225
Maharashtra,2000,Kharif     ,Sunflower,137400,67700,0.49272198
Maharashtra,2000,Rabi       ,Maize,70200,87600,1.247863248
Maharashtra,2000,Rabi       ,Sunflower,190900,102400,0.536406496
Maharashtra,2000,Rabi       ,Wheat,754200,947600,1.256430655
Maharashtra,2001,Kharif     ,Arhar/Tur,1017300,770600,0.757495331
Maharashtra,2001,Kharif     ,Bajra,1399200,830800,0.593767867
Maharashtra,2001,Kharif     ,Groundnut,353400,382200,1.081494058
Maharashtra,2001,Kharif     ,Maize,254500,459110,1.803968566
Maharashtra,2001,Kharif     ,Moong(Green Gram),710600,290500,0.408809457
Maharashtra,2001,Kharif     ,Ragi,150700,181600,1.205043132
Maharashtra,2001,Kharif     ,Rice,1487200,2590400,1.741796665
Maharashtra,2001,Kharif     ,Soyabean,1104900,1385500,1.253959634
Maharashtra,2001,Kharif     ,Sunflower,80400,28700,0.356965174
Maharashtra,2001,Rabi       ,Maize,63100,116100,1.839936609
Maharashtra,2001,Rabi       ,Sunflower,185200,97400,0.525917927
Maharashtra,2001,Rabi       ,Wheat,776000,1077400,1.388402062
Maharashtra,2002,Kharif     ,Arhar/Tur,1059900,777100,0.733182376
Maharashtra,2002,Kharif     ,Bajra,1547200,1146000,0.740692865
Maharashtra,2002,Kharif     ,Groundnut,350900,336300,0.958392704
Maharashtra,2002,Kharif     ,Maize,301200,629700,2.09063745
Maharashtra,2002,Kharif     ,Moong(Green Gram),762300,376100,0.493375312
Maharashtra,2002,Kharif     ,Ragi,145900,124200,0.851267992
Maharashtra,2002,Kharif     ,Rice,1496800,1793000,1.19788883
Maharashtra,2002,Kharif     ,Soyabean,1255500,1576000,1.255276782
Maharashtra,2002,Kharif     ,Sunflower,97400,46500,0.477412731
Maharashtra,2002,Rabi       ,Maize,61700,100100,1.622366288
Maharashtra,2002,Rabi       ,Sunflower,187000,92700,0.495721925
Maharashtra,2002,Rabi       ,Wheat,759800,983900,1.294946038
Maharashtra,2003,Kharif     ,Arhar/Tur,1046300,693000,0.662333939
Maharashtra,2003,Kharif     ,Bajra,1325400,896300,0.67624868
Maharashtra,2003,Kharif     ,Groundnut,324100,355200,1.095958038
Maharashtra,2003,Kharif     ,Maize,311800,671000,2.152020526
Maharashtra,2003,Kharif     ,Moong(Green Gram),700100,390500,0.55777746
Maharashtra,2003,Kharif     ,Ragi,146900,170000,1.15724983
Maharashtra,2003,Kharif     ,Rice,1500400,2768600,1.845241269
Maharashtra,2003,Kharif     ,Soyabean,1589100,2219200,1.39651375
Maharashtra,2003,Kharif     ,Sunflower,89000,32400,0.364044944
Maharashtra,2003,Rabi       ,Maize,57900,81100,1.400690846
Maharashtra,2003,Rabi       ,Sunflower,182500,65400,0.358356164
Maharashtra,2003,Rabi       ,Wheat,664700,778200,1.170753723
Maharashtra,2004,Kharif     ,Arhar/Tur,1074000,658200,0.612849162
Maharashtra,2004,Kharif     ,Bajra,1529100,1126300,0.736577071
Maharashtra,2004,Kharif     ,Groundnut,346600,358800,1.035199077
Maharashtra,2004,Kharif     ,Maize,353200,606900,1.718289921
Maharashtra,2004,Kharif     ,Moong(Green Gram),656000,227800,0.347256098
Maharashtra,2004,Kharif     ,Ragi,144600,147200,1.017980636
Maharashtra,2004,Kharif     ,Rice,1488200,2098200,1.409891144
Maharashtra,2004,Kharif     ,Sunflower,113100,53600,0.473916888
Maharashtra,2004,Rabi       ,Maize,65000,130500,2.007692308
Maharashtra,2004,Rabi       ,Soyabean,2102200,1892400,0.900199791
Maharashtra,2004,Rabi       ,Sunflower,200700,107800,0.53712008
Maharashtra,2004,Rabi       ,Wheat,755700,1016300,1.344845838
Maharashtra,2005,Kharif     ,Arhar/Tur,981370,696530,0.709752693
Maharashtra,2005,Kharif     ,Bajra,1433800,932000,0.650020923
Maharashtra,2005,Kharif     ,Groundnut,336700,279800,0.831006831
Maharashtra,2005,Kharif     ,Moong(Green Gram),533800,188890,0.353859123
Maharashtra,2005,Kharif     ,Ragi,135800,132300,0.974226804
Maharashtra,2005,Kharif     ,Rice,1464200,2593700,1.771411009
Maharashtra,2005,Kharif     ,Soyabean,2346800,2525500,1.076146242
Maharashtra,2005,Kharif     ,Sugarcane,500700,38813700,77.51887358
Maharashtra,2005,Kharif     ,Sunflower,109400,63200,0.577696527
Maharashtra,2005,Rabi       ,Sunflower,230800,137100,0.594020797
Maharashtra,2005,Rabi       ,Wheat,932800,1300700,1.394403945
Maharashtra,2006,Kharif     ,Arhar/Tur,1122600,814600,0.725636914
Maharashtra,2006,Kharif     ,Bajra,1452200,1058600,0.728962953
Maharashtra,2006,Kharif     ,Groundnut,341600,254100,0.743852459
Maharashtra,2006,Kharif     ,Maize,475000,947800,1.995368421
Maharashtra,2006,Kharif     ,Moong(Green Gram),573100,236050,0.411882743
Maharashtra,2006,Kharif     ,Ragi,136000,123000,0.904411765
Maharashtra,2006,Kharif     ,Rice,1491300,2490600,1.670086502
Maharashtra,2006,Kharif     ,Soyabean,2521100,2891600,1.14695966
Maharashtra,2006,Kharif     ,Sunflower,121400,64400,0.530477759
Maharashtra,2006,Rabi       ,Maize,86000,178800,2.079069767
Maharashtra,2006,Rabi       ,Sunflower,224200,121500,0.541926851
Maharashtra,2006,Rabi       ,Wheat,1230800,1871000,1.520149496
Maharashtra,2007,Kharif     ,Arhar/Tur,11591,10757,0.928047623
Maharashtra,2007,Kharif     ,Bajra,12830,11269,0.878332034
Maharashtra,2007,Kharif     ,Groundnut,3293,3659,1.111144853
Maharashtra,2007,Kharif     ,Maize,5711,15452,2.705655752
Maharashtra,2007,Kharif     ,Moong(Green Gram),6608,3671,0.555538741
Maharashtra,2007,Kharif     ,Ragi,1283,1235,0.962587685
Maharashtra,2007,Kharif     ,Rice,36836,29128,0.790748181
Maharashtra,2007,Kharif     ,Soyabean,26636,39762,1.49279171
Maharashtra,2007,Kharif     ,Sunflower,1115,646,0.579372197
Maharashtra,2007,Rabi       ,Maize,867,2230,2.572087659
Maharashtra,2007,Rabi       ,Sunflower,1764,1302,0.738095238
Maharashtra,2007,Rabi       ,Wheat,10030,19875,1.981555334
Maharashtra,2008,Kharif     ,Arhar/Tur,1008500,604900,0.599801686
Maharashtra,2008,Kharif     ,Bajra,865400,661900,0.764848625
Maharashtra,2008,Kharif     ,Groundnut,253600,257500,1.015378549
Maharashtra,2008,Kharif     ,Maize,550100,1323000,2.40501727
Maharashtra,2008,Kharif     ,Moong(Green Gram),426000,106000,0.248826291
Maharashtra,2008,Kharif     ,Ragi,125500,125000,0.996015936
Maharashtra,2008,Kharif     ,Rice,1499500,2234210,1.48996999
Maharashtra,2008,Kharif     ,Soyabean,3063200,1839900,0.600646383
Maharashtra,2008,Kharif     ,Sugarcane,768400,60648900,78.92881312
Maharashtra,2008,Kharif     ,Sunflower,110800,58000,0.523465704
Maharashtra,2008,Rabi       ,Maize,859,2067,2.40628638
Maharashtra,2008,Rabi       ,Sunflower,146900,91800,0.624914908
Maharashtra,2008,Rabi       ,Wheat,1021800,1517300,1.484928557
Maharashtra,2009,Kharif     ,Arhar/Tur,1093200,919100,0.840742774
Maharashtra,2009,Kharif     ,Bajra,1033500,766300,0.741461055
Maharashtra,2009,Kharif     ,Groundnut,260400,263800,1.013056836
Maharashtra,2009,Kharif     ,Maize,673000,1530600,2.274294205
Maharashtra,2009,Kharif     ,Moong(Green Gram),427700,142032,0.332083236
Maharashtra,2009,Kharif     ,Ragi,120200,108700,0.904326123
Maharashtra,2009,Kharif     ,Rice,1450000,2137114,1.473871724
Maharashtra,2009,Kharif     ,Soyabean,3019100,2197000,0.727700308
Maharashtra,2009,Kharif     ,Sugarcane,755900,64159300,84.87802619
Maharashtra,2009,Kharif     ,Sunflower,74000,30826,0.416567568
Maharashtra,2009,Rabi       ,Maize,101400,267200,2.635108481
Maharashtra,2009,Rabi       ,Sunflower,140600,79700,0.56685633
Maharashtra,2009,Rabi       ,Wheat,1080900,1740200,1.609954667
Maharashtra,2010,Kharif     ,Arhar/Tur,1301900,975800,0.749519932
Maharashtra,2010,Kharif     ,Bajra,1034600,1123500,1.085926928
Maharashtra,2010,Kharif     ,Groundnut,275200,345500,1.255450581
Maharashtra,2010,Kharif     ,Maize,730600,2208900,3.02340542
Maharashtra,2010,Kharif     ,Moong(Green Gram),553700,372400,0.672566372
Maharashtra,2010,Kharif     ,Ragi,120000,117500,0.979166667
Maharashtra,2010,Kharif     ,Rice,1486200,2624900,1.76618221
Maharashtra,2010,Kharif     ,Soyabean,2729100,4316100,1.581510388
Maharashtra,2010,Kharif     ,Sugarcane,964500,85691500,88.84551581
Maharashtra,2010,Kharif     ,Sunflower,68800,35000,0.50872093
Maharashtra,2010,Rabi       ,Maize,137600,361800,2.629360465
Maharashtra,2010,Rabi       ,Sunflower,138800,89800,0.646974063
Maharashtra,2010,Rabi       ,Wheat,1306600,2300800,1.760906169
Meghalaya,2000,Kharif     ,Arhar/Tur,863,641,0.742757822
Meghalaya,2000,Kharif     ,Maize,16906,24250,1.434401987
Meghalaya,2000,Kharif     ,Rice,102657,165907,1.616129441
Meghalaya,2000,Kharif     ,Soyabean,983,914,0.929806714
Meghalaya,2000,Rabi       ,Rice,4003,13135,3.281289033
Meghalaya,2000,Rabi       ,Wheat,4215,6892,1.635112693
Meghalaya,2001,Kharif     ,Arhar/Tur,818,631,0.771393643
Meghalaya,2001,Kharif     ,Maize,16866,25247,1.496916874
Meghalaya,2001,Kharif     ,Rice,107761,188971,1.75361216
Meghalaya,2001,Kharif     ,Soyabean,981,939,0.957186544
Meghalaya,2001,Rabi       ,Wheat,2753,4812,1.747911369
Meghalaya,2002,Kharif     ,Arhar/Tur,810,632,0.780246914
Meghalaya,2002,Kharif     ,Maize,16922,25879,1.529310956
Meghalaya,2002,Kharif     ,Rice,107742,190937,1.772168699
Meghalaya,2002,Kharif     ,Soyabean,999,959,0.95995996
Meghalaya,2002,Rabi       ,Wheat,2714,4745,1.748341931
Meghalaya,2003,Kharif     ,Arhar/Tur,812,639,0.786945813
Meghalaya,2003,Kharif     ,Maize,16900,25929,1.534260355
Meghalaya,2003,Kharif     ,Rice,109721,200703,1.829212275
Meghalaya,2003,Kharif     ,Soyabean,984,963,0.978658537
Meghalaya,2003,Rabi       ,Wheat,862,1540,1.786542923
Meghalaya,2004,Kharif     ,Arhar/Tur,804,633,0.787313433
Meghalaya,2004,Kharif     ,Maize,16875,24000,1.422222222
Meghalaya,2004,Kharif     ,Soyabean,967,935,0.966907963
Meghalaya,2004,Rabi       ,Wheat,863,1564,1.812282735
Meghalaya,2005,Kharif     ,Arhar/Tur,804,633,0.787313433
Meghalaya,2005,Kharif     ,Maize,16898,24424,1.445378151
Meghalaya,2005,Rabi       ,Wheat,670,1198,1.788059701
Meghalaya,2006,Kharif     ,Banana,6422,72367,11.26860791
Meghalaya,2006,Kharif     ,Maize,17039,25334,1.486824344
Meghalaya,2006,Kharif     ,Soyabean,1052,1031,0.980038023
Meghalaya,2006,Rabi       ,Dry chillies,1870,1375,0.735294118
Meghalaya,2006,Rabi       ,Potato,18173,188202,10.35613272
Meghalaya,2006,Rabi       ,Rice,9854,39940,4.053176375
Meghalaya,2006,Rabi       ,Tobacco,709,468,0.660084626
Meghalaya,2006,Rabi       ,Turmeric,1912,14449,7.557008368
Meghalaya,2006,Rabi       ,Wheat,656,1183,1.803353659
Meghalaya,2007,Kharif     ,Arhar/Tur,804,634,0.788557214
Meghalaya,2007,Kharif     ,Maize,17048,25138,1.474542468
Meghalaya,2007,Rabi       ,Wheat,622,1120,1.800643087
Meghalaya,2008,Kharif     ,Arhar/Tur,794,627,0.789672544
Meghalaya,2008,Kharif     ,Maize,17117,25716,1.502366069
Meghalaya,2008,Kharif     ,Soyabean,1055,1163,1.102369668
Meghalaya,2008,Rabi       ,Wheat,416,739,1.776442308
Meghalaya,2009,Kharif     ,Arhar/Tur,781,612,0.783610755
Meghalaya,2009,Kharif     ,Banana,6802,78822,11.58806233
Meghalaya,2009,Kharif     ,Maize,17209,26167,1.520541577
Meghalaya,2009,Rabi       ,Masoor,332,274,0.825301205
Meghalaya,2009,Rabi       ,Tobacco,635,427,0.672440945
Meghalaya,2009,Rabi       ,Wheat,405,718,1.772839506
Meghalaya,2010,Kharif     ,Arhar/Tur,779,611,0.784338896
Meghalaya,2010,Kharif     ,Banana,6795,79954,11.76659308
Meghalaya,2010,Kharif     ,Maize,17276,26500,1.533919889
Meghalaya,2010,Kharif     ,Soyabean,1078,1186,1.100185529
Meghalaya,2010,Rabi       ,Masoor,339,280,0.825958702
Meghalaya,2010,Rabi       ,Rice,12797,47413,3.705008986
Meghalaya,2010,Rabi       ,Tobacco,631,420,0.665610143
Meghalaya,2010,Rabi       ,Wheat,393,704,1.791348601
Nagaland,2000,Kharif     ,Arhar/Tur,4000,4500,1.125
Nagaland,2000,Kharif     ,Bajra,1500,1250,0.833333333
Nagaland,2000,Kharif     ,Groundnut,3500,4000,1.142857143
Nagaland,2000,Kharif     ,Maize,35000,52500,1.5
Nagaland,2000,Kharif     ,Moong(Green Gram),2000,1800,0.9
Nagaland,2000,Kharif     ,Rice,150000,230000,1.533333333
Nagaland,2000,Kharif     ,Soyabean,13000,16500,1.269230769
Nagaland,2000,Kharif     ,Sunflower,4000,3000,0.75
Nagaland,2000,Rabi       ,Rice,1680,3330,1.982142857
Nagaland,2000,Rabi       ,Sunflower,1000,1100,1.1
Nagaland,2000,Rabi       ,Wheat,5000,10000,2
Nagaland,2001,Kharif     ,Arhar/Tur,7000,5000,0.714285714
Nagaland,2001,Kharif     ,Bajra,1500,1000,0.666666667
Nagaland,2001,Kharif     ,Groundnut,500,550,1.1
Nagaland,2001,Kharif     ,Maize,45000,90000,2
Nagaland,2001,Kharif     ,Moong(Green Gram),3000,2000,0.666666667
Nagaland,2001,Kharif     ,Rice,155000,235000,1.516129032
Nagaland,2001,Kharif     ,Soyabean,18000,25000,1.388888889
Nagaland,2001,Kharif     ,Sunflower,730,820,1.123287671
Nagaland,2001,Rabi       ,Groundnut,1390,1710,1.230215827
Nagaland,2001,Rabi       ,Rice,1500,2000,1.333333333
Nagaland,2001,Rabi       ,Sunflower,900,1130,1.255555556
Nagaland,2001,Rabi       ,Wheat,6000,12350,2.058333333
Nagaland,2002,Kharif     ,Arhar/Tur,31,17,0.548387097
Nagaland,2002,Kharif     ,Bajra,2000,4000,2
Nagaland,2002,Kharif     ,Groundnut,2000,2500,1.25
Nagaland,2002,Kharif     ,Maize,40000,80000,2
Nagaland,2002,Kharif     ,Moong(Green Gram),2000,2000,1
Nagaland,2002,Kharif     ,Rice,150000,223400,1.489333333
Nagaland,2002,Kharif     ,Soyabean,26000,35000,1.346153846
Nagaland,2002,Kharif     ,Sunflower,2000,4000,2
Nagaland,2002,Rabi       ,Sunflower,1000,1500,1.5
Nagaland,2002,Rabi       ,Wheat,7650,15820,2.067973856
Nagaland,2003,Kharif     ,Arhar/Tur,7500,7000,0.933333333
Nagaland,2003,Kharif     ,Bajra,3000,5000,1.666666667
Nagaland,2003,Kharif     ,Groundnut,2000,3000,1.5
Nagaland,2003,Kharif     ,Maize,45000,78000,1.733333333
Nagaland,2003,Kharif     ,Moong(Green Gram),2000,3000,1.5
Nagaland,2003,Kharif     ,Rice,155000,220990,1.425741935
Nagaland,2003,Kharif     ,Soyabean,26000,36000,1.384615385
Nagaland,2003,Kharif     ,Sunflower,2500,5000,2
Nagaland,2003,Rabi       ,Maize,140,260,1.857142857
Nagaland,2003,Rabi       ,Masoor,2500,1070,0.428
Nagaland,2003,Rabi       ,Rice,1000,2000,2
Nagaland,2003,Rabi       ,Sunflower,1000,1000,1
Nagaland,2003,Rabi       ,Wheat,10000,19500,1.95
Nagaland,2004,Kharif     ,Arhar/Tur,6400,6000,0.9375
Nagaland,2004,Kharif     ,Bajra,2680,4000,1.492537313
Nagaland,2004,Kharif     ,Groundnut,5540,6980,1.259927798
Nagaland,2004,Kharif     ,Maize,45400,81700,1.799559471
Nagaland,2004,Kharif     ,Moong(Green Gram),1300,840,0.646153846
Nagaland,2004,Kharif     ,Rice,153000,259750,1.697712418
Nagaland,2004,Kharif     ,Soyabean,30000,48000,1.6
Nagaland,2004,Kharif     ,Sunflower,450,330,0.733333333
Nagaland,2004,Rabi       ,Maize,1000,1800,1.8
Nagaland,2004,Rabi       ,Masoor,2530,1100,0.434782609
Nagaland,2004,Rabi       ,Rice,1000,2000,2
Nagaland,2004,Rabi       ,Sugarcane,210,3350,15.95238095
Nagaland,2004,Rabi       ,Sunflower,150,240,1.6
Nagaland,2004,Rabi       ,Wheat,8200,13000,1.585365854
Nagaland,2005,Kharif     ,Arhar/Tur,8000,7600,0.95
Nagaland,2005,Kharif     ,Bajra,3050,3130,1.026229508
Nagaland,2005,Kharif     ,Groundnut,340,320,0.941176471
Nagaland,2005,Kharif     ,Maize,50000,90000,1.8
Nagaland,2005,Kharif     ,Moong(Green Gram),730,640,0.876712329
Nagaland,2005,Kharif     ,Rice,155500,261300,1.680385852
Nagaland,2005,Kharif     ,Soyabean,26660,32000,1.200300075
Nagaland,2005,Kharif     ,Sunflower,500,350,0.7
Nagaland,2005,Rabi       ,Maize,1600,2880,1.8
Nagaland,2005,Rabi       ,Masoor,2800,5500,1.964285714
Nagaland,2005,Rabi       ,Rice,900,1800,2
Nagaland,2005,Rabi       ,Sugarcane,270,3380,12.51851852
Nagaland,2005,Rabi       ,Sunflower,300,300,1
Nagaland,2005,Rabi       ,Wheat,1200,1920,1.6
Nagaland,2006,Kharif     ,Arhar/Tur,8500,10150,1.194117647
Nagaland,2006,Kharif     ,Groundnut,950,960,1.010526316
Nagaland,2006,Kharif     ,Maize,63200,105540,1.669936709
Nagaland,2006,Kharif     ,Moong(Green Gram),1000,1260,1.26
Nagaland,2006,Kharif     ,Potato,3500,31420,8.977142857
Nagaland,2006,Kharif     ,Rice,163680,261920,1.600195503
Nagaland,2006,Kharif     ,Soyabean,25480,30620,1.201726845
Nagaland,2006,Kharif     ,Sunflower,380,300,0.789473684
Nagaland,2006,Rabi       ,Maize,1500,2800,1.866666667
Nagaland,2006,Rabi       ,Masoor,2960,3510,1.185810811
Nagaland,2006,Rabi       ,Rice,1000,1600,1.6
Nagaland,2006,Rabi       ,Sugarcane,290,4850,16.72413793
Nagaland,2006,Rabi       ,Sunflower,960,760,0.791666667
Nagaland,2006,Rabi       ,Wheat,1500,1250,0.833333333
Nagaland,2007,Kharif     ,Arhar/Tur,3200,3880,1.2125
Nagaland,2007,Kharif     ,Dry chillies,700,890,1.271428571
Nagaland,2007,Kharif     ,Groundnut,1450,1590,1.096551724
Nagaland,2007,Kharif     ,Maize,62140,112470,1.809945285
Nagaland,2007,Kharif     ,Moong(Green Gram),450,520,1.155555556
Nagaland,2007,Kharif     ,Potato,2500,35850,14.34
Nagaland,2007,Kharif     ,Rice,166000,308800,1.860240964
Nagaland,2007,Kharif     ,Soyabean,26500,31270,1.18
Nagaland,2007,Kharif     ,Sugarcane,4000,220320,55.08
Nagaland,2007,Kharif     ,Sunflower,1000,970,0.97
Nagaland,2007,Kharif     ,Turmeric,100,450,4.5
Nagaland,2007,Rabi       ,Maize,1500,2860,1.906666667
Nagaland,2007,Rabi       ,Rice,1500,2500,1.666666667
Nagaland,2007,Rabi       ,Sunflower,1200,950,0.791666667
Nagaland,2007,Rabi       ,Wheat,1150,1800,1.565217391
Nagaland,2008,Kharif     ,Arhar/Tur,3160,3030,0.958860759
Nagaland,2008,Kharif     ,Dry chillies,2500,3130,1.252
Nagaland,2008,Kharif     ,Groundnut,740,740,1
Nagaland,2008,Kharif     ,Maize,63200,113760,1.8
Nagaland,2008,Kharif     ,Moong(Green Gram),400,250,0.625
Nagaland,2008,Kharif     ,Potato,2910,35790,12.29896907
Nagaland,2008,Kharif     ,Rice,173100,345090,1.993587522
Nagaland,2008,Kharif     ,Soyabean,24470,36680,1.498978341
Nagaland,2008,Kharif     ,Sugarcane,4320,185760,43
Nagaland,2008,Kharif     ,Sunflower,300,240,0.8
Nagaland,2008,Kharif     ,Turmeric,800,3600,4.5
Nagaland,2008,Rabi       ,Maize,1200,2160,1.8
Nagaland,2008,Rabi       ,Masoor,1260,880,0.698412698
Nagaland,2008,Rabi       ,Potato,2700,33350,12.35185185
Nagaland,2008,Rabi       ,Wheat,1380,2070,1.5
Nagaland,2009,Kharif     ,Arhar/Tur,3000,2110,0.703333333
Nagaland,2009,Kharif     ,Bajra,1000,690,0.69
Nagaland,2009,Kharif     ,Groundnut,700,550,0.785714286
Nagaland,2009,Kharif     ,Maize,63100,65690,1.041045959
Nagaland,2009,Kharif     ,Moong(Green Gram),620,560,0.903225806
Nagaland,2009,Kharif     ,Potato,3030,28580,9.432343234
Nagaland,2009,Kharif     ,Ragi,350,240,0.685714286
Nagaland,2009,Kharif     ,Rice,168570,240310,1.425579878
Nagaland,2009,Kharif     ,Soyabean,24240,25010,1.031765677
Nagaland,2009,Kharif     ,Sugarcane,5090,152880,30.03536346
Nagaland,2009,Kharif     ,Sunflower,200,120,0.6
Nagaland,2009,Rabi       ,Maize,5000,7500,1.5
Nagaland,2009,Rabi       ,Masoor,1910,1360,0.712041885
Nagaland,2009,Rabi       ,Potato,2950,36580,12.4
Nagaland,2009,Rabi       ,Sunflower,1840,1650,0.89673913
Nagaland,2009,Rabi       ,Wheat,2010,2410,1.199004975
Nagaland,2010,Kharif     ,Arhar/Tur,2500,2130,0.852
Nagaland,2010,Kharif     ,Bajra,650,560,0.861538462
Nagaland,2010,Kharif     ,Groundnut,730,740,1.01369863
Nagaland,2010,Kharif     ,Maize,63430,124200,1.958064008
Nagaland,2010,Kharif     ,Moong(Green Gram),200,190,0.95
Nagaland,2010,Kharif     ,Potato,2750,34990,12.72363636
Nagaland,2010,Kharif     ,Ragi,300,280,0.933333333
Nagaland,2010,Kharif     ,Rice,180060,378210,2.100466511
Nagaland,2010,Kharif     ,Soyabean,24350,30430,1.249691992
Nagaland,2010,Kharif     ,Sugarcane,4250,184920,43.51058824
Nagaland,2010,Kharif     ,Sunflower,200,160,0.8
Nagaland,2010,Rabi       ,Maize,5000,9800,1.96
Nagaland,2010,Rabi       ,Masoor,1970,1500,0.76142132
Nagaland,2010,Rabi       ,Potato,3500,43410,12.40285714
Nagaland,2010,Rabi       ,Rice,1330,3150,2.368421053
Nagaland,2010,Rabi       ,Sunflower,1860,970,0.521505376
Nagaland,2010,Rabi       ,Wheat,3120,5340,1.711538462
Punjab,2000,Kharif     ,Arhar/Tur,8700,7600,0.873563218
Punjab,2000,Kharif     ,Bajra,6000,5000,0.833333333
Punjab,2000,Kharif     ,Groundnut,4000,4000,1
Punjab,2000,Kharif     ,Maize,165000,461000,2.793939394
Punjab,2000,Kharif     ,Moong(Green Gram),29500,18400,0.623728814
Punjab,2000,Kharif     ,Rice,2611000,9154000,3.505936423
Punjab,2000,Rabi       ,Masoor,4700,3100,0.659574468
Punjab,2000,Rabi       ,Wheat,3408000,15551000,4.563086854
Punjab,2001,Kharif     ,Arhar/Tur,9200,7900,0.858695652
Punjab,2001,Kharif     ,Groundnut,400,400,1
Punjab,2001,Kharif     ,Maize,165000,449000,2.721212121
Punjab,2001,Kharif     ,Moong(Green Gram),23000,11000,0.47826087
Punjab,2001,Kharif     ,Rice,2487000,8816000,3.544833132
Punjab,2001,Rabi       ,Masoor,4300,3000,0.697674419
Punjab,2001,Rabi       ,Wheat,3420000,15499000,4.531871345
Punjab,2002,Kharif     ,Arhar/Tur,7800,6700,0.858974359
Punjab,2002,Kharif     ,Bajra,7000,6000,0.857142857
Punjab,2002,Kharif     ,Groundnut,5300,3800,0.716981132
Punjab,2002,Kharif     ,Maize,152000,310000,2.039473684
Punjab,2002,Kharif     ,Moong(Green Gram),15700,10500,0.668789809
Punjab,2002,Kharif     ,Rice,2530000,8880000,3.509881423
Punjab,2002,Rabi       ,Masoor,4000,2700,0.675
Punjab,2002,Rabi       ,Wheat,3375000,14175000,4.2
Punjab,2003,Kharif     ,Arhar/Tur,9700,9000,0.927835052
Punjab,2003,Kharif     ,Bajra,8000,8000,1
Punjab,2003,Kharif     ,Groundnut,4400,4000,0.909090909
Punjab,2003,Kharif     ,Maize,154000,459000,2.980519481
Punjab,2003,Kharif     ,Moong(Green Gram),18900,15800,0.835978836
Punjab,2003,Kharif     ,Rice,2614000,9656000,3.693955624
Punjab,2003,Rabi       ,Masoor,3600,2300,0.638888889
Punjab,2003,Rabi       ,Sunflower,20000,34000,1.7
Punjab,2003,Rabi       ,Wheat,3444000,14489000,4.207026713
Punjab,2004,Kharif     ,Arhar/Tur,8900,7700,0.865168539
Punjab,2004,Kharif     ,Bajra,7000,7000,1
Punjab,2004,Kharif     ,Groundnut,4300,3600,0.837209302
Punjab,2004,Kharif     ,Maize,154000,422000,2.74025974
Punjab,2004,Kharif     ,Moong(Green Gram),15000,12000,0.8
Punjab,2004,Kharif     ,Rice,2800000,10437000,3.7275
Punjab,2004,Rabi       ,Masoor,3300,1600,0.484848485
Punjab,2004,Rabi       ,Wheat,3482000,14698000,4.221137277
Punjab,2005,Kharif     ,Arhar/Tur,7800,6900,0.884615385
Punjab,2005,Kharif     ,Bajra,5000,5000,1
Punjab,2005,Kharif     ,Groundnut,3400,3000,0.882352941
Punjab,2005,Kharif     ,Maize,148000,403000,2.722972973
